file_name,language_code,language,speaker_id,gender,age_raw,age_years,age_months,question_number,response_type_code,response_type,bpm,extension
Ta051F230356V140.ogg,Ta,Tamil,51,F,2303,23,3,56,V,AfterVideo,140,ogg
Ta051F230357V127.ogg,Ta,Tamil,51,F,2303,23,3,57,V,AfterVideo,127,ogg
Ta051F230358V129.ogg,Ta,Tamil,51,F,2303,23,3,58,V,AfterVideo,129,ogg
Ta051F230359V130.ogg,Ta,Tamil,51,F,2303,23,3,59,V,AfterVideo,130,ogg
Ta051F230360V132.ogg,Ta,Tamil,51,F,2303,23,3,60,V,AfterVideo,132,ogg
Ta051F230361V136.ogg,Ta,Tamil,51,F,2303,23,3,61,V,AfterVideo,136,ogg
Ta051F230362V134.ogg,Ta,Tamil,51,F,2303,23,3,62,V,AfterVideo,134,ogg
Ta051F230363V133.ogg,Ta,Tamil,51,F,2303,23,3,63,V,AfterVideo,133,ogg
Ta051F230364V130.ogg,Ta,Tamil,51,F,2303,23,3,64,V,AfterVideo,130,ogg
Ta051F230365V118.ogg,Ta,Tamil,51,F,2303,23,3,65,V,AfterVideo,118,ogg
Ta051F230366V122.ogg,Ta,Tamil,51,F,2303,23,3,66,V,AfterVideo,122,ogg
Ta051F230367V127.ogg,Ta,Tamil,51,F,2303,23,3,67,V,AfterVideo,127,ogg
Ta052F210701A092.ogg,Ta,Tamil,52,F,2107,21,7,1,A,Answering,92,ogg
Ta052F210702A089.ogg,Ta,Tamil,52,F,2107,21,7,2,A,Answering,89,ogg
Ta052F210703A082.ogg,Ta,Tamil,52,F,2107,21,7,3,A,Answering,82,ogg
Ta052F210704A081.ogg,Ta,Tamil,52,F,2107,21,7,4,A,Answering,81,ogg
Ta052F210705A082.ogg,Ta,Tamil,52,F,2107,21,7,5,A,Answering,82,ogg
Ta052F210706A078.ogg,Ta,Tamil,52,F,2107,21,7,6,A,Answering,78,ogg
Ta052F210707A081.ogg,Ta,Tamil,52,F,2107,21,7,7,A,Answering,81,ogg
Ta052F210708A086.ogg,Ta,Tamil,52,F,2107,21,7,8,A,Answering,86,ogg
Ta052F210709A083.ogg,Ta,Tamil,52,F,2107,21,7,9,A,Answering,83,ogg
Ta052F210710A081.ogg,Ta,Tamil,52,F,2107,21,7,10,A,Answering,81,ogg
Ta052F210711A084.ogg,Ta,Tamil,52,F,2107,21,7,11,A,Answering,84,ogg
Ta052F210712A085.ogg,Ta,Tamil,52,F,2107,21,7,12,A,Answering,85,ogg
Ta052F210713A089.ogg,Ta,Tamil,52,F,2107,21,7,13,A,Answering,89,ogg
Ta052F210714A087.ogg,Ta,Tamil,52,F,2107,21,7,14,A,Answering,87,ogg
Ta052F210715A090.ogg,Ta,Tamil,52,F,2107,21,7,15,A,Answering,90,ogg
Ta052F210716A093.ogg,Ta,Tamil,52,F,2107,21,7,16,A,Answering,93,ogg
Ta052F210717R094.ogg,Ta,Tamil,52,F,2107,21,7,17,R,Reading,94,ogg
Ta052F210718R088.ogg,Ta,Tamil,52,F,2107,21,7,18,R,Reading,88,ogg
Ta052F210719R083.ogg,Ta,Tamil,52,F,2107,21,7,19,R,Reading,83,ogg
Ta052F210720R086.ogg,Ta,Tamil,52,F,2107,21,7,20,R,Reading,86,ogg
Ta052F210721R088.ogg,Ta,Tamil,52,F,2107,21,7,21,R,Reading,88,ogg
Ta052F210722R084.ogg,Ta,Tamil,52,F,2107,21,7,22,R,Reading,84,ogg
Ta052F210723R086.ogg,Ta,Tamil,52,F,2107,21,7,23,R,Reading,86,ogg
Ta052F210724R085.ogg,Ta,Tamil,52,F,2107,21,7,24,R,Reading,85,ogg
Ta052F210725R084.ogg,Ta,Tamil,52,F,2107,21,7,25,R,Reading,84,ogg
Ta052F210726R080.ogg,Ta,Tamil,52,F,2107,21,7,26,R,Reading,80,ogg
Ta052F210727R090.ogg,Ta,Tamil,52,F,2107,21,7,27,R,Reading,90,ogg
Ta052F210728R086.ogg,Ta,Tamil,52,F,2107,21,7,28,R,Reading,86,ogg
Ta052F210729R085.ogg,Ta,Tamil,52,F,2107,21,7,29,R,Reading,85,ogg
Ta052F210730R090.ogg,Ta,Tamil,52,F,2107,21,7,30,R,Reading,90,ogg
Ta052F210731A084.ogg,Ta,Tamil,52,F,2107,21,7,31,A,Answering,84,ogg
Ta052F210732A084.ogg,Ta,Tamil,52,F,2107,21,7,32,A,Answering,84,ogg
Ta052F210733A084.ogg,Ta,Tamil,52,F,2107,21,7,33,A,Answering,84,ogg
Ta052F210734A089.ogg,Ta,Tamil,52,F,2107,21,7,34,A,Answering,89,ogg
Ta052F210735A086.ogg,Ta,Tamil,52,F,2107,21,7,35,A,Answering,86,ogg
Ta052F210736A089.ogg,Ta,Tamil,52,F,2107,21,7,36,A,Answering,89,ogg
Ta052F210737A118.ogg,Ta,Tamil,52,F,2107,21,7,37,A,Answering,118,ogg
Ta052F210738A112.ogg,Ta,Tamil,52,F,2107,21,7,38,A,Answering,112,ogg
Ta052F210739A110.ogg,Ta,Tamil,52,F,2107,21,7,39,A,Answering,110,ogg
Ta052F210740R108.ogg,Ta,Tamil,52,F,2107,21,7,40,R,Reading,108,ogg
Ta052F210741R104.ogg,Ta,Tamil,52,F,2107,21,7,41,R,Reading,104,ogg
Ta052F210742R103.ogg,Ta,Tamil,52,F,2107,21,7,42,R,Reading,103,ogg
Ta052F210743A105.ogg,Ta,Tamil,52,F,2107,21,7,43,A,Answering,105,ogg
Ta052F210744A104.ogg,Ta,Tamil,52,F,2107,21,7,44,A,Answering,104,ogg
Ta052F210745A100.ogg,Ta,Tamil,52,F,2107,21,7,45,A,Answering,100,ogg
Ta052F210746V087.ogg,Ta,Tamil,52,F,2107,21,7,46,V,AfterVideo,87,ogg
Ta052F210747V087.ogg,Ta,Tamil,52,F,2107,21,7,47,V,AfterVideo,87,ogg
Ta052F210748V086.ogg,Ta,Tamil,52,F,2107,21,7,48,V,AfterVideo,86,ogg
Ta052F210752V094.ogg,Ta,Tamil,52,F,2107,21,7,52,V,AfterVideo,94,ogg
Ta052F210753V089.ogg,Ta,Tamil,52,F,2107,21,7,53,V,AfterVideo,89,ogg
Ta052F210754V089.ogg,Ta,Tamil,52,F,2107,21,7,54,V,AfterVideo,89,ogg
Ta052F210755V094.ogg,Ta,Tamil,52,F,2107,21,7,55,V,AfterVideo,94,ogg
Ta052F210756V096.ogg,Ta,Tamil,52,F,2107,21,7,56,V,AfterVideo,96,ogg
Ta052F210757V091.ogg,Ta,Tamil,52,F,2107,21,7,57,V,AfterVideo,91,ogg
Ta052F210758V089.ogg,Ta,Tamil,52,F,2107,21,7,58,V,AfterVideo,89,ogg
Ta052F210759V089.ogg,Ta,Tamil,52,F,2107,21,7,59,V,AfterVideo,89,ogg
Ta052F210760V088.ogg,Ta,Tamil,52,F,2107,21,7,60,V,AfterVideo,88,ogg
Ta052F210761V101.ogg,Ta,Tamil,52,F,2107,21,7,61,V,AfterVideo,101,ogg
Ta052F210762V090.ogg,Ta,Tamil,52,F,2107,21,7,62,V,AfterVideo,90,ogg
Ta052F210763V088.ogg,Ta,Tamil,52,F,2107,21,7,63,V,AfterVideo,88,ogg
Ta052F210764V088.ogg,Ta,Tamil,52,F,2107,21,7,64,V,AfterVideo,88,ogg
Ta052F210765V085.ogg,Ta,Tamil,52,F,2107,21,7,65,V,AfterVideo,85,ogg
Ta052F210766V086.ogg,Ta,Tamil,52,F,2107,21,7,66,V,AfterVideo,86,ogg
Ta052F210767V091.ogg,Ta,Tamil,52,F,2107,21,7,67,V,AfterVideo,91,ogg
Ta053F210801A096.ogg,Ta,Tamil,53,F,2108,21,8,1,A,Answering,96,ogg
Ta053F210802A092.ogg,Ta,Tamil,53,F,2108,21,8,2,A,Answering,92,ogg
Ta053F210803A083.ogg,Ta,Tamil,53,F,2108,21,8,3,A,Answering,83,ogg
Ta053F210804A084.ogg,Ta,Tamil,53,F,2108,21,8,4,A,Answering,84,ogg
Ta053F210805A084.ogg,Ta,Tamil,53,F,2108,21,8,5,A,Answering,84,ogg
Ta053F210806A085.ogg,Ta,Tamil,53,F,2108,21,8,6,A,Answering,85,ogg
Ta053F210807A083.ogg,Ta,Tamil,53,F,2108,21,8,7,A,Answering,83,ogg
Ta053F210808A088.ogg,Ta,Tamil,53,F,2108,21,8,8,A,Answering,88,ogg
Ta053F210809A083.ogg,Ta,Tamil,53,F,2108,21,8,9,A,Answering,83,ogg
Ta053F210810A084.ogg,Ta,Tamil,53,F,2108,21,8,10,A,Answering,84,ogg
Ta053F210811A091.ogg,Ta,Tamil,53,F,2108,21,8,11,A,Answering,91,ogg
Ta053F210812A084.ogg,Ta,Tamil,53,F,2108,21,8,12,A,Answering,84,ogg
Ta053F210813A081.ogg,Ta,Tamil,53,F,2108,21,8,13,A,Answering,81,ogg
Ta053F210814A082.ogg,Ta,Tamil,53,F,2108,21,8,14,A,Answering,82,ogg
Ta053F210815A084.ogg,Ta,Tamil,53,F,2108,21,8,15,A,Answering,84,ogg
Ta053F210816A086.ogg,Ta,Tamil,53,F,2108,21,8,16,A,Answering,86,ogg
Ta053F210817R088.ogg,Ta,Tamil,53,F,2108,21,8,17,R,Reading,88,ogg
Ta053F210818R083.ogg,Ta,Tamil,53,F,2108,21,8,18,R,Reading,83,ogg
Ta053F210819R089.ogg,Ta,Tamil,53,F,2108,21,8,19,R,Reading,89,ogg
Ta053F210820R087.ogg,Ta,Tamil,53,F,2108,21,8,20,R,Reading,87,ogg
Ta053F210821R083.ogg,Ta,Tamil,53,F,2108,21,8,21,R,Reading,83,ogg
Ta053F210822R085.ogg,Ta,Tamil,53,F,2108,21,8,22,R,Reading,85,ogg
Ta053F210823R085.ogg,Ta,Tamil,53,F,2108,21,8,23,R,Reading,85,ogg
Ta053F210824R086.ogg,Ta,Tamil,53,F,2108,21,8,24,R,Reading,86,ogg
Ta053F210825R087.ogg,Ta,Tamil,53,F,2108,21,8,25,R,Reading,87,ogg
Ta053F210826R087.ogg,Ta,Tamil,53,F,2108,21,8,26,R,Reading,87,ogg
Ta053F210827R087.ogg,Ta,Tamil,53,F,2108,21,8,27,R,Reading,87,ogg
Ta053F210828R090.ogg,Ta,Tamil,53,F,2108,21,8,28,R,Reading,90,ogg
Ta053F210829R082.ogg,Ta,Tamil,53,F,2108,21,8,29,R,Reading,82,ogg
Ta053F210830R086.ogg,Ta,Tamil,53,F,2108,21,8,30,R,Reading,86,ogg
Ta053F210831A092.ogg,Ta,Tamil,53,F,2108,21,8,31,A,Answering,92,ogg
Ta053F210832A093.ogg,Ta,Tamil,53,F,2108,21,8,32,A,Answering,93,ogg
Ta053F210833A089.ogg,Ta,Tamil,53,F,2108,21,8,33,A,Answering,89,ogg
Ta053F210834A083.ogg,Ta,Tamil,53,F,2108,21,8,34,A,Answering,83,ogg
Ta053F210835A079.ogg,Ta,Tamil,53,F,2108,21,8,35,A,Answering,79,ogg
Ta053F210836A088.ogg,Ta,Tamil,53,F,2108,21,8,36,A,Answering,88,ogg
Ta053F210837A123.ogg,Ta,Tamil,53,F,2108,21,8,37,A,Answering,123,ogg
Ta053F210838A122.ogg,Ta,Tamil,53,F,2108,21,8,38,A,Answering,122,ogg
Ta053F210839A117.ogg,Ta,Tamil,53,F,2108,21,8,39,A,Answering,117,ogg
Ta053F210840R117.ogg,Ta,Tamil,53,F,2108,21,8,40,R,Reading,117,ogg
Ta053F210841R118.ogg,Ta,Tamil,53,F,2108,21,8,41,R,Reading,118,ogg
Ta053F210842R111.ogg,Ta,Tamil,53,F,2108,21,8,42,R,Reading,111,ogg
Ta053F210843A107.ogg,Ta,Tamil,53,F,2108,21,8,43,A,Answering,107,ogg
Ta053F210844A106.ogg,Ta,Tamil,53,F,2108,21,8,44,A,Answering,106,ogg
Ta053F210845A103.ogg,Ta,Tamil,53,F,2108,21,8,45,A,Answering,103,ogg
Ta053F210846V094.ogg,Ta,Tamil,53,F,2108,21,8,46,V,AfterVideo,94,ogg
Ta053F210847V091.ogg,Ta,Tamil,53,F,2108,21,8,47,V,AfterVideo,91,ogg
Ta053F210848V086.ogg,Ta,Tamil,53,F,2108,21,8,48,V,AfterVideo,86,ogg
Ta053F210852V094.ogg,Ta,Tamil,53,F,2108,21,8,52,V,AfterVideo,94,ogg
Ta053F210853V093.ogg,Ta,Tamil,53,F,2108,21,8,53,V,AfterVideo,93,ogg
Ta053F210854V092.ogg,Ta,Tamil,53,F,2108,21,8,54,V,AfterVideo,92,ogg
Ta053F210855V095.ogg,Ta,Tamil,53,F,2108,21,8,55,V,AfterVideo,95,ogg
Ta053F210856V096.ogg,Ta,Tamil,53,F,2108,21,8,56,V,AfterVideo,96,ogg
Ta053F210857V091.ogg,Ta,Tamil,53,F,2108,21,8,57,V,AfterVideo,91,ogg
Ta053F210858V092.ogg,Ta,Tamil,53,F,2108,21,8,58,V,AfterVideo,92,ogg
Ta053F210859V087.ogg,Ta,Tamil,53,F,2108,21,8,59,V,AfterVideo,87,ogg
Ta053F210860V088.ogg,Ta,Tamil,53,F,2108,21,8,60,V,AfterVideo,88,ogg
Ta053F210861V091.ogg,Ta,Tamil,53,F,2108,21,8,61,V,AfterVideo,91,ogg
Ta053F210862V088.ogg,Ta,Tamil,53,F,2108,21,8,62,V,AfterVideo,88,ogg
Ta053F210863V089.ogg,Ta,Tamil,53,F,2108,21,8,63,V,AfterVideo,89,ogg
Ta053F210864V091.ogg,Ta,Tamil,53,F,2108,21,8,64,V,AfterVideo,91,ogg
Ta053F210865V085.ogg,Ta,Tamil,53,F,2108,21,8,65,V,AfterVideo,85,ogg
Ta053F210866V085.ogg,Ta,Tamil,53,F,2108,21,8,66,V,AfterVideo,85,ogg
Ta053F210867V088.ogg,Ta,Tamil,53,F,2108,21,8,67,V,AfterVideo,88,ogg
Ta058F200101A083.ogg,Ta,Tamil,58,F,2001,20,1,1,A,Answering,83,ogg
Ta058F200102A085.ogg,Ta,Tamil,58,F,2001,20,1,2,A,Answering,85,ogg
Ta058F200103A086.ogg,Ta,Tamil,58,F,2001,20,1,3,A,Answering,86,ogg
Ta058F200104A089.ogg,Ta,Tamil,58,F,2001,20,1,4,A,Answering,89,ogg
Ta058F200105A083.ogg,Ta,Tamil,58,F,2001,20,1,5,A,Answering,83,ogg
Ta058F200106A083.ogg,Ta,Tamil,58,F,2001,20,1,6,A,Answering,83,ogg
Ta058F200107A084.ogg,Ta,Tamil,58,F,2001,20,1,7,A,Answering,84,ogg
Ta058F200108A083.ogg,Ta,Tamil,58,F,2001,20,1,8,A,Answering,83,ogg
Ta058F200109A081.ogg,Ta,Tamil,58,F,2001,20,1,9,A,Answering,81,ogg
Ta058F200110A077.ogg,Ta,Tamil,58,F,2001,20,1,10,A,Answering,77,ogg
Ta058F200111A078.ogg,Ta,Tamil,58,F,2001,20,1,11,A,Answering,78,ogg
Ta058F200112A081.ogg,Ta,Tamil,58,F,2001,20,1,12,A,Answering,81,ogg
Ta058F200113A079.ogg,Ta,Tamil,58,F,2001,20,1,13,A,Answering,79,ogg
Ta058F200114A076.ogg,Ta,Tamil,58,F,2001,20,1,14,A,Answering,76,ogg
Ta058F200115A081.ogg,Ta,Tamil,58,F,2001,20,1,15,A,Answering,81,ogg
Ta058F200116A082.ogg,Ta,Tamil,58,F,2001,20,1,16,A,Answering,82,ogg
Ta058F200117R084.ogg,Ta,Tamil,58,F,2001,20,1,17,R,Reading,84,ogg
Ta058F200118R086.ogg,Ta,Tamil,58,F,2001,20,1,18,R,Reading,86,ogg
Ta058F200119R078.ogg,Ta,Tamil,58,F,2001,20,1,19,R,Reading,78,ogg
Ta058F200120R082.ogg,Ta,Tamil,58,F,2001,20,1,20,R,Reading,82,ogg
Ta058F200121R078.ogg,Ta,Tamil,58,F,2001,20,1,21,R,Reading,78,ogg
Ta058F200122R078.ogg,Ta,Tamil,58,F,2001,20,1,22,R,Reading,78,ogg
Ta058F200123R072.ogg,Ta,Tamil,58,F,2001,20,1,23,R,Reading,72,ogg
Ta058F200124R079.ogg,Ta,Tamil,58,F,2001,20,1,24,R,Reading,79,ogg
Ta058F200125R083.ogg,Ta,Tamil,58,F,2001,20,1,25,R,Reading,83,ogg
Ta058F200126R082.ogg,Ta,Tamil,58,F,2001,20,1,26,R,Reading,82,ogg
Ta058F200127R093.ogg,Ta,Tamil,58,F,2001,20,1,27,R,Reading,93,ogg
Ta058F200128R083.ogg,Ta,Tamil,58,F,2001,20,1,28,R,Reading,83,ogg
Ta058F200129R082.ogg,Ta,Tamil,58,F,2001,20,1,29,R,Reading,82,ogg
Ta058F200130R080.ogg,Ta,Tamil,58,F,2001,20,1,30,R,Reading,80,ogg
Ta058F200131A084.ogg,Ta,Tamil,58,F,2001,20,1,31,A,Answering,84,ogg
Ta058F200132A083.ogg,Ta,Tamil,58,F,2001,20,1,32,A,Answering,83,ogg
Ta058F200133A076.ogg,Ta,Tamil,58,F,2001,20,1,33,A,Answering,76,ogg
Ta058F200134A085.ogg,Ta,Tamil,58,F,2001,20,1,34,A,Answering,85,ogg
Ta058F200135V084.ogg,Ta,Tamil,58,F,2001,20,1,35,V,AfterVideo,84,ogg
Ta058F200136A079.ogg,Ta,Tamil,58,F,2001,20,1,36,A,Answering,79,ogg
Ta058F200137A095.ogg,Ta,Tamil,58,F,2001,20,1,37,A,Answering,95,ogg
Ta058F200138V098.ogg,Ta,Tamil,58,F,2001,20,1,38,V,AfterVideo,98,ogg
Ta058F200139V092.ogg,Ta,Tamil,58,F,2001,20,1,39,V,AfterVideo,92,ogg
Ta058F200140R087.ogg,Ta,Tamil,58,F,2001,20,1,40,R,Reading,87,ogg
Ta058F200141R084.ogg,Ta,Tamil,58,F,2001,20,1,41,R,Reading,84,ogg
Ta058F200142R078.ogg,Ta,Tamil,58,F,2001,20,1,42,R,Reading,78,ogg
Ta058F200143A076.ogg,Ta,Tamil,58,F,2001,20,1,43,A,Answering,76,ogg
Ta058F200144A077.ogg,Ta,Tamil,58,F,2001,20,1,44,A,Answering,77,ogg
Ta058F200145A084.ogg,Ta,Tamil,58,F,2001,20,1,45,A,Answering,84,ogg
Ta058F200146V098.ogg,Ta,Tamil,58,F,2001,20,1,46,V,AfterVideo,98,ogg
Ta058F200147V088.ogg,Ta,Tamil,58,F,2001,20,1,47,V,AfterVideo,88,ogg
Ta058F200148V085.ogg,Ta,Tamil,58,F,2001,20,1,48,V,AfterVideo,85,ogg
Ta058F200152V088.ogg,Ta,Tamil,58,F,2001,20,1,52,V,AfterVideo,88,ogg
Ta058F200153V081.ogg,Ta,Tamil,58,F,2001,20,1,53,V,AfterVideo,81,ogg
Ta058F200154V083.ogg,Ta,Tamil,58,F,2001,20,1,54,V,AfterVideo,83,ogg
Ta058F200155V092.ogg,Ta,Tamil,58,F,2001,20,1,55,V,AfterVideo,92,ogg
Ta058F200156V088.ogg,Ta,Tamil,58,F,2001,20,1,56,V,AfterVideo,88,ogg
Ta058F200157V085.ogg,Ta,Tamil,58,F,2001,20,1,57,V,AfterVideo,85,ogg
Ta058F200158V086.ogg,Ta,Tamil,58,F,2001,20,1,58,V,AfterVideo,86,ogg
Ta058F200159V081.ogg,Ta,Tamil,58,F,2001,20,1,59,V,AfterVideo,81,ogg
Ta058F200160V083.ogg,Ta,Tamil,58,F,2001,20,1,60,V,AfterVideo,83,ogg
Ta058F200161V090.ogg,Ta,Tamil,58,F,2001,20,1,61,V,AfterVideo,90,ogg
Ta058F200162V080.ogg,Ta,Tamil,58,F,2001,20,1,62,V,AfterVideo,80,ogg
Ta058F200163V089.ogg,Ta,Tamil,58,F,2001,20,1,63,V,AfterVideo,89,ogg
Ta058F200164V084.ogg,Ta,Tamil,58,F,2001,20,1,64,V,AfterVideo,84,ogg
Ta058F200165V077.ogg,Ta,Tamil,58,F,2001,20,1,65,V,AfterVideo,77,ogg
Ta058F200166V078.ogg,Ta,Tamil,58,F,2001,20,1,66,V,AfterVideo,78,ogg
Ta058F200167V075.ogg,Ta,Tamil,58,F,2001,20,1,67,V,AfterVideo,75,ogg
Ta059F191001A078.ogg,Ta,Tamil,59,F,1910,19,10,1,A,Answering,78,ogg
Ta059F191002A084.ogg,Ta,Tamil,59,F,1910,19,10,2,A,Answering,84,ogg
Ta059F191003A082.ogg,Ta,Tamil,59,F,1910,19,10,3,A,Answering,82,ogg
Ta059F191004A083.ogg,Ta,Tamil,59,F,1910,19,10,4,A,Answering,83,ogg
Ta059F191005A078.ogg,Ta,Tamil,59,F,1910,19,10,5,A,Answering,78,ogg
Ta059F191006A081.ogg,Ta,Tamil,59,F,1910,19,10,6,A,Answering,81,ogg
Ta059F191007A084.ogg,Ta,Tamil,59,F,1910,19,10,7,A,Answering,84,ogg
Ta059F191008A079.ogg,Ta,Tamil,59,F,1910,19,10,8,A,Answering,79,ogg
Ta059F191009A082.ogg,Ta,Tamil,59,F,1910,19,10,9,A,Answering,82,ogg
Ta059F191010A081.ogg,Ta,Tamil,59,F,1910,19,10,10,A,Answering,81,ogg
Ta059F191011A086.ogg,Ta,Tamil,59,F,1910,19,10,11,A,Answering,86,ogg
Ta059F191012A099.ogg,Ta,Tamil,59,F,1910,19,10,12,A,Answering,99,ogg
Ta059F191013A082.ogg,Ta,Tamil,59,F,1910,19,10,13,A,Answering,82,ogg
Ta059F191014A080.ogg,Ta,Tamil,59,F,1910,19,10,14,A,Answering,80,ogg
Ta059F191015A078.ogg,Ta,Tamil,59,F,1910,19,10,15,A,Answering,78,ogg
Ta059F191016A082.ogg,Ta,Tamil,59,F,1910,19,10,16,A,Answering,82,ogg
Ta059F191017R093.ogg,Ta,Tamil,59,F,1910,19,10,17,R,Reading,93,ogg
Ta059F191018R096.ogg,Ta,Tamil,59,F,1910,19,10,18,R,Reading,96,ogg
Ta059F191019R080.ogg,Ta,Tamil,59,F,1910,19,10,19,R,Reading,80,ogg
Ta059F191020R084.ogg,Ta,Tamil,59,F,1910,19,10,20,R,Reading,84,ogg
Ta059F191021R080.ogg,Ta,Tamil,59,F,1910,19,10,21,R,Reading,80,ogg
Ta059F191022R075.ogg,Ta,Tamil,59,F,1910,19,10,22,R,Reading,75,ogg
Ta059F191023R089.ogg,Ta,Tamil,59,F,1910,19,10,23,R,Reading,89,ogg
Ta059F191024R085.ogg,Ta,Tamil,59,F,1910,19,10,24,R,Reading,85,ogg
Ta059F191025R080.ogg,Ta,Tamil,59,F,1910,19,10,25,R,Reading,80,ogg
Ta059F191026R078.ogg,Ta,Tamil,59,F,1910,19,10,26,R,Reading,78,ogg
Ta059F191027R081.ogg,Ta,Tamil,59,F,1910,19,10,27,R,Reading,81,ogg
Ta059F191028R081.ogg,Ta,Tamil,59,F,1910,19,10,28,R,Reading,81,ogg
Ta059F191029R083.ogg,Ta,Tamil,59,F,1910,19,10,29,R,Reading,83,ogg
Ta059F191030R083.ogg,Ta,Tamil,59,F,1910,19,10,30,R,Reading,83,ogg
Ta059F191031A086.ogg,Ta,Tamil,59,F,1910,19,10,31,A,Answering,86,ogg
Ta059F191032A088.ogg,Ta,Tamil,59,F,1910,19,10,32,A,Answering,88,ogg
Ta059F191033A084.ogg,Ta,Tamil,59,F,1910,19,10,33,A,Answering,84,ogg
Ta059F191034A085.ogg,Ta,Tamil,59,F,1910,19,10,34,A,Answering,85,ogg
Ta059F191035A078.ogg,Ta,Tamil,59,F,1910,19,10,35,A,Answering,78,ogg
Ta059F191036A093.ogg,Ta,Tamil,59,F,1910,19,10,36,A,Answering,93,ogg
Ta059F191038A118.ogg,Ta,Tamil,59,F,1910,19,10,38,A,Answering,118,ogg
Ta059F191039A090.ogg,Ta,Tamil,59,F,1910,19,10,39,A,Answering,90,ogg
Ta059F191040R094.ogg,Ta,Tamil,59,F,1910,19,10,40,R,Reading,94,ogg
Ta059F191041R101.ogg,Ta,Tamil,59,F,1910,19,10,41,R,Reading,101,ogg
Ta059F191042R102.ogg,Ta,Tamil,59,F,1910,19,10,42,R,Reading,102,ogg
Ta059F191043A100.ogg,Ta,Tamil,59,F,1910,19,10,43,A,Answering,100,ogg
Ta059F191044A099.ogg,Ta,Tamil,59,F,1910,19,10,44,A,Answering,99,ogg
Ta059F191045A102.ogg,Ta,Tamil,59,F,1910,19,10,45,A,Answering,102,ogg
Ta059F191046V101.ogg,Ta,Tamil,59,F,1910,19,10,46,V,AfterVideo,101,ogg
Ta059F191047V097.ogg,Ta,Tamil,59,F,1910,19,10,47,V,AfterVideo,97,ogg
Ta059F191048V096.ogg,Ta,Tamil,59,F,1910,19,10,48,V,AfterVideo,96,ogg
Ta059F191052V086.ogg,Ta,Tamil,59,F,1910,19,10,52,V,AfterVideo,86,ogg
Ta059F191053V092.ogg,Ta,Tamil,59,F,1910,19,10,53,V,AfterVideo,92,ogg
Ta059F191054V090.ogg,Ta,Tamil,59,F,1910,19,10,54,V,AfterVideo,90,ogg
Ta059F191055V082.ogg,Ta,Tamil,59,F,1910,19,10,55,V,AfterVideo,82,ogg
Ta059F191056V090.ogg,Ta,Tamil,59,F,1910,19,10,56,V,AfterVideo,90,ogg
Ta059F191057V091.ogg,Ta,Tamil,59,F,1910,19,10,57,V,AfterVideo,91,ogg
Ta059F191058V083.ogg,Ta,Tamil,59,F,1910,19,10,58,V,AfterVideo,83,ogg
Ta059F191059V092.ogg,Ta,Tamil,59,F,1910,19,10,59,V,AfterVideo,92,ogg
Ta059F191060V091.ogg,Ta,Tamil,59,F,1910,19,10,60,V,AfterVideo,91,ogg
Ta059F191061V093.ogg,Ta,Tamil,59,F,1910,19,10,61,V,AfterVideo,93,ogg
Ta059F191062V092.ogg,Ta,Tamil,59,F,1910,19,10,62,V,AfterVideo,92,ogg
Ta059F191063V087.ogg,Ta,Tamil,59,F,1910,19,10,63,V,AfterVideo,87,ogg
Ta059F191064V095.ogg,Ta,Tamil,59,F,1910,19,10,64,V,AfterVideo,95,ogg
Ta059F191065V092.ogg,Ta,Tamil,59,F,1910,19,10,65,V,AfterVideo,92,ogg
Ta059F191066V091.ogg,Ta,Tamil,59,F,1910,19,10,66,V,AfterVideo,91,ogg
Ta059F191067V094.ogg,Ta,Tamil,59,F,1910,19,10,67,V,AfterVideo,94,ogg
Ta060F230501A087.ogg,Ta,Tamil,60,F,2305,23,5,1,A,Answering,87,ogg
Ta060F230502A084.ogg,Ta,Tamil,60,F,2305,23,5,2,A,Answering,84,ogg
Ta060F230503A083.ogg,Ta,Tamil,60,F,2305,23,5,3,A,Answering,83,ogg
Ta060F230504A085.ogg,Ta,Tamil,60,F,2305,23,5,4,A,Answering,85,ogg
Ta060F230505A083.ogg,Ta,Tamil,60,F,2305,23,5,5,A,Answering,83,ogg
Ta060F230506A091.ogg,Ta,Tamil,60,F,2305,23,5,6,A,Answering,91,ogg
Ta060F230507A084.ogg,Ta,Tamil,60,F,2305,23,5,7,A,Answering,84,ogg
Ta060F230508A079.ogg,Ta,Tamil,60,F,2305,23,5,8,A,Answering,79,ogg
Ta060F230509A078.ogg,Ta,Tamil,60,F,2305,23,5,9,A,Answering,78,ogg
Ta060F230510A078.ogg,Ta,Tamil,60,F,2305,23,5,10,A,Answering,78,ogg
Ta060F230511A075.ogg,Ta,Tamil,60,F,2305,23,5,11,A,Answering,75,ogg
Ta060F230512A080.ogg,Ta,Tamil,60,F,2305,23,5,12,A,Answering,80,ogg
Ta060F230513A079.ogg,Ta,Tamil,60,F,2305,23,5,13,A,Answering,79,ogg
Ta060F230514A082.ogg,Ta,Tamil,60,F,2305,23,5,14,A,Answering,82,ogg
Ta060F230515A077.ogg,Ta,Tamil,60,F,2305,23,5,15,A,Answering,77,ogg
Ta060F230516A070.ogg,Ta,Tamil,60,F,2305,23,5,16,A,Answering,70,ogg
Ta060F230517R080.ogg,Ta,Tamil,60,F,2305,23,5,17,R,Reading,80,ogg
